"links","datetime","rssid","rsstopic","date","downloaded"
"https://www.zeit.de/politik/deutschland/2021-10/corona-krankenhaeuser-ueberlastung-weltaerztebund-krankenhausgesellschaft-impfung-patienten-anstieg","2021-10-28 09:19:02","zeit_rss_2021-10-28_09_19_02","ZEIT_Politik","2021-10-28",1
"https://www.zeit.de/politik/deutschland/2021-10/nadine-schoen-cdu-csu-frauen-union","2021-10-12 09:19:02","zeit_rss_2021-10-12_09_19_02","ZEIT_Politik","2021-10-12",1
"https://www.sueddeutsche.de/politik/erfurt-auftakt-im-trambahn-prozess-1.5445534","2021-10-21 20:08:02","sz_rss_2021-10-21_20_08_02","Sueddeutsche_Standard","2021-10-21",1
"https://www.sueddeutsche.de/politik/oesterreich-sebastian-kurz-1.5437235","2021-10-12 14:08:02","sz_rss_2021-10-12_14_08_02","Sueddeutsche_Standard","2021-10-12",1
"https://www.sueddeutsche.de/politik/coronavirus-booster-auffrischungsimpfung-1.5452111","2021-10-29 14:08:02","sz_rss_2021-10-29_14_08_02","Sueddeutsche_Standard","2021-10-29",1
"https://www.sueddeutsche.de/politik/manuela-schwesig-wahl-mecklenburg-vorpommern-1.5464826","2021-11-15 18:08:15","sz_rss_2021-11-15_18_08_15","Sueddeutsche_Standard","2021-11-15",1
"https://www.zeit.de/newsletter/was-jetzt/2021-09/spd-gruene-fdp-wahlpannen-2021-09-27","2021-09-27 09:19:02","zeit_rss_2021-09-27_09_19_02","ZEIT_Politik","2021-09-27",1
"https://www.sueddeutsche.de/politik/news-sondierungen-corona-1.5436929","2021-10-12 08:08:02","sz_rss_2021-10-12_08_08_02","Sueddeutsche_Standard","2021-10-12",1
"https://www.zeit.de/politik/deutschland/2021-10/tuerkei-osman-kavala-botschafter-inhaftierung-menschenrechtler-aktivist","2021-10-19 09:19:02","zeit_rss_2021-10-19_09_19_02","ZEIT_Politik","2021-10-19",1
"https://www.zeit.de/politik/ausland/2021-10/recep-tayyip-edogan-botschafter-streit-tuerkei-deutsche-aussenpolitiker-widerspruch","2021-10-26 22:22:02","zeit_rss_2021-10-26_22_22_02","ZEIT_Politik","2021-10-26",1
"https://www.zeit.de/politik/ausland/2021-10/klimawandel-usa-geheimdienste-sonderbericht-massnahmen-klimakonferenz","2021-10-22 09:19:02","zeit_rss_2021-10-22_09_19_02","ZEIT_Politik","2021-10-22",1
"https://www.zeit.de/politik/ausland/2021-11/belarus-europaeische-union-sanktionen-strafe","2021-11-15 22:22:02","zeit_rss_2021-11-15_22_22_02","ZEIT_Politik","2021-11-15",1
"https://www.zeit.de/politik/ausland/2021-10/russland-nord-stream-2-annalena-baerbock-betriebserlaubnis","2021-10-20 09:19:02","zeit_rss_2021-10-20_09_19_02","ZEIT_Politik","2021-10-20",1
"https://www.sueddeutsche.de/politik/bundestagswahl-goering-eckardt-energiekosten-finanzielle-hilfen-geringverdiener-1.5442433","2021-10-24 14:08:02","sz_rss_2021-10-24_14_08_02","Sueddeutsche_Standard","2021-10-24",1
"https://www.sueddeutsche.de/politik/islamischer-staat-syrien-1.5432655","2021-10-07 05:10:02","sz_rss_2021-10-07_05_10_02","Sueddeutsche_Standard","2021-10-07",1
"https://www.zeit.de/politik/deutschland/2021-10/karlsruhe-bundesverfassungsgericht-parteienfinanzierung-digitalisierung-verhandlung","2021-10-12 15:52:02","zeit_rss_2021-10-12_15_52_02","ZEIT_Politik","2021-10-12",1
"https://www.zeit.de/gesellschaft/zeitgeschehen/2021-10/staatsschutz-herbert-reul-nrw-innenminister-bengalo-randale-leichlingen","2021-10-11 15:52:02","zeit_rss_2021-10-11_15_52_02","ZEIT_Politik","2021-10-11",1
"https://www.zeit.de/politik/ausland/2021-11/china-philippinen-suedchinesisches-meer-konflikte-usa","2021-11-18 09:19:02","zeit_rss_2021-11-18_09_19_02","ZEIT_Politik","2021-11-18",1
"https://www.sueddeutsche.de/politik/koeln-muezzin-ruf-erlaubt-1.5436753","2021-10-11 20:08:02","sz_rss_2021-10-11_20_08_02","Sueddeutsche_Standard","2021-10-11",1
"https://www.sueddeutsche.de/politik/aethiopien-abiy-ahemd-1.5434677","2021-10-08 20:08:02","sz_rss_2021-10-08_20_08_02","Sueddeutsche_Standard","2021-10-08",1
"https://www.bild.de/news/inland/news/eigentuemer-nutzt-hochwasserkatastrophe-aus-gieriger-vermieter-kuendigt-flutopfe-77382842.bild.html","2021-08-20 00:17:42","bild_rssnews_2021-08-20_00_17_42","Bild_News","2021-08-20",1
"https://www.sueddeutsche.de/politik/corona-aktuell-griechenland-hochrisikogebiet-1.5383340","2021-08-20 18:08:07","sz_rss_2021-08-20_18_08_07","Sueddeutsche_Standard","2021-08-20",1
"https://www.sueddeutsche.de/politik/nrw-hendrik-wuest-landtag-wahl-ministerpraesident-live-1.5450180","2021-10-27 14:08:02","sz_rss_2021-10-27_14_08_02","Sueddeutsche_Standard","2021-10-27",1
"https://www.sueddeutsche.de/politik/kohleausstieg-nordrhein-westfalen-hendrik-wuest-armin-laschet-1.5455748","2021-11-03 18:08:02","sz_rss_2021-11-03_18_08_02","Sueddeutsche_Standard","2021-11-03",1
