"links","datetime","rssid","rsstopic","date","downloaded"
"https://www.welt.de/politik/deutschland/plus235313768/Klartext-Stefan-Aust-zur-Lage-Wenn-alle-Traeume-der-Gruenen-umgesetzt-wuerden-waeren-wir-pleite.html",2021-11-28 10:51:02,"WELT_Politik_2021-11-28_10_51_02","WELT_Politik","2021-11-28",0
"https://www.spiegel.de/wirtschaft/unternehmen/flughafen-frankfurt-hahn-ist-insolvent-a-7809b5bd-19ae-4877-a7ec-6a7cc36ec0bf#ref=rss",2021-10-19 16:26:02,"spiegel_rssschlagz_2021-10-19_16_26_02","Spiegel_Schlagzeilen","2021-10-19",0
"https://www.spiegel.de/ausland/tschechien-andrej-babis-verliert-wahl-knapp-a-20f17fea-3b46-4925-bcbc-8366995cea55#ref=rss",2021-10-09 20:26:02,"spiegel_rssschlagz_2021-10-09_20_26_02","Spiegel_Schlagzeilen","2021-10-09",0
"https://www.spiegel.de/kultur/kino/roger-michell-notting-hill-regisseur-ist-tot-a-697a6e75-11e3-4135-a573-7b41f1ab85dd#ref=rss",2021-09-23 20:26:02,"spiegel_rssschlagz_2021-09-23_20_26_02","Spiegel_Schlagzeilen","2021-09-23",0
"https://www.welt.de/politik/deutschland/article235018492/Ria-Schroeder-FDP-Bei-Corona-muss-jeder-fuer-sich-entscheiden.html",2021-11-13 13:51:02,"WELT_Politik_2021-11-13_13_51_02","WELT_Politik","2021-11-13",0
"https://www.spiegel.de/ausland/belarus-polnische-grenzschuetzer-stoppen-16-personen-mit-traenengas-a-8fd24e8c-0d53-4235-b742-8ff2adca6a0d#ref=rss",2021-10-21 06:00:02,"spiegel_rssschlagz_2021-10-21_06_00_02","Spiegel_Schlagzeilen","2021-10-21",0
"https://www.welt.de/wirtschaft/plus234734772/Corona-wird-Pandemie-Ungeimpfter-und-sorgt-fuer-erste-Ampelstoerung.html",2021-10-30 13:03:02,"WELT_News_2021-10-30_13_03_02","WELT_News","2021-10-30",0
"https://www.spiegel.de/ausland/irak-hunderte-protestieren-gegen-wahlergebnis-a-d25251c0-ed23-44ee-84a7-776d65f4c4c9#ref=rss",2021-10-17 20:26:02,"spiegel_rssschlagz_2021-10-17_20_26_02","Spiegel_Schlagzeilen","2021-10-17",0
"https://www.welt.de/kultur/plus235228292/Trans-Debatte-Darum-geht-es-in-dem-Kulturkampf-wirklich.html",2021-11-25 10:03:02,"WELT_News_2021-11-25_10_03_02","WELT_News","2021-11-25",0
"https://www.welt.de/vermischtes/article235100226/Markus-Lanz-Ausgangssperren-fuer-Geimpfte-Heute-kann-man-nichts-ausschliessen.html",2021-11-17 10:03:02,"WELT_News_2021-11-17_10_03_02","WELT_News","2021-11-17",0
"https://www.welt.de/politik/deutschland/article233908552/Kirche-Jetzt-muss-das-Grab-vom-paedophilen-Onkel-Pfarrer-weg.html",2021-09-20 16:51:02,"WELT_Politik_2021-09-20_16_51_02","WELT_Politik","2021-09-20",0
"https://www.spiegel.de/wirtschaft/unternehmen/alitalia-flugbegleiterinnen-ziehen-sich-nach-ende-der-airline-aus-protest-aus-a-14740fd4-368f-4999-8ba7-3945cf0b2b50#ref=rss",2021-10-22 18:26:02,"spiegel_rssschlagz_2021-10-22_18_26_02","Spiegel_Schlagzeilen","2021-10-22",0
"https://www.spiegel.de/sport/eishockey/eishockey-franz-reindl-scheitert-bei-wahl-zum-iihf-praesidenten-luc-tardif-siegt-a-1c00cbf6-9fd5-448a-b1ea-625e4fdb17d3#ref=rss",2021-09-25 13:26:02,"spiegel_rssschlagz_2021-09-25_13_26_02","Spiegel_Schlagzeilen","2021-09-25",0
"https://www.spiegel.de/panorama/bildung/illegale-schule-in-rosenheim-verfassungsschutz-schaltet-sich-ein-a-fb18110f-fed3-4ec5-bcda-43b010b0e6f4#ref=rss",2021-10-20 20:26:02,"spiegel_rssschlagz_2021-10-20_20_26_02","Spiegel_Schlagzeilen","2021-10-20",0
"https://www.spiegel.de/ausland/oesterreichs-ex-kanzler-christian-kern-kurz-wird-bald-geschichte-sein-a-53bbf287-985d-4733-b319-ff4e4f9958ff#ref=rss",2021-10-13 16:26:02,"spiegel_rssschlagz_2021-10-13_16_26_02","Spiegel_Schlagzeilen","2021-10-13",0
"https://www.welt.de/finanzen/article233665292/EZB-Warum-Greenpeace-eine-gruene-Notenbank-fordert.html",2021-09-09 10:03:02,"WELT_News_2021-09-09_10_03_02","WELT_News","2021-09-09",0
"https://www.welt.de/politik/deutschland/article234842850/Ministerpraesidentenkonferenz-Die-Ampel-treibt-die-Laender-auseinander.html",2021-11-04 18:51:02,"welt_rsspolitik_2021-11-04_18_51_02","WELT_Politik","2021-11-04",0
"https://www.spiegel.de/wissenschaft/klimagipfel-in-glasgow-g20-stellen-sich-hinter-1-5-grad-ziel-mehr-nicht-a-e733c701-a8a0-4917-be0b-9cd55841e295#ref=rss",2021-10-31 14:26:02,"spiegel_rssschlagz_2021-10-31_14_26_02","Spiegel_Schlagzeilen","2021-10-31",0
"https://www.welt.de/politik/ausland/article235303236/Johnson-aergert-Macron-mit-Brief-zur-Migrationskrise.html",2021-11-26 17:03:07,"WELT_News_2021-11-26_17_03_07","WELT_News","2021-11-26",0
"https://www.welt.de/politik/deutschland/plus235289124/Corona-Bedroht-als-Nazi-beschimpft-Wut-auf-Impf-Personal-eskaliert.html",2021-11-26 17:03:07,"WELT_News_2021-11-26_17_03_07","WELT_News","2021-11-26",0
"https://www.spiegel.de/wissenschaft/das-verkannte-risiko-fuer-kommende-generationen-a-7b8638ae-c8ec-48c8-98cf-a74ece61af21#ref=rss",2021-10-26 18:26:02,"spiegel_rssschlagz_2021-10-26_18_26_02","Spiegel_Schlagzeilen","2021-10-26",0
"https://www.spiegel.de/ausland/usa-joe-biden-streicht-umstrittenes-sozialpaket-drastisch-zusammen-a-baad578d-0bab-4733-975f-a84fb93fa981#ref=rss",2021-10-28 19:26:02,"spiegel_rssschlagz_2021-10-28_19_26_02","Spiegel_Schlagzeilen","2021-10-28",0
"https://www.welt.de/wissenschaft/article234857154/Corona-RKI-meldet-erneut-Anstieg-der-Neuinfektionen.html",2021-11-05 07:17:02,"welt_rssnews_2021-11-05_07_17_02","WELT_News","2021-11-05",0
"https://www.spiegel.de/ausland/saudi-arabien-ex-geheimdienstgeneral-erhebt-schwere-vorwuerfe-gegen-kronprinz-mohammed-bin-salman-a-26dc358c-af0b-4542-a0bc-f13fe97d26b3#ref=rss",2021-10-26 06:00:02,"spiegel_rssschlagz_2021-10-26_06_00_02","Spiegel_Schlagzeilen","2021-10-26",0
